"name","category","component_url","copied_link","thumbnail_url","thumbnail_file","status"
"Advanced Sidebar Nav · Deeply customizable & effortless","Categories","https://www.framer.com/community/marketplace/components/advanced-sidebar-nav/","https://framer.com/m/Sidebar-Navigation-whnSzk.js@jlCD8vpHHWgQTN6OZDhB","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/t1kHCbU9DY5FDlkTFCv8/advanced-sidebar-o1wg4nGJE3hZ2ti4OZ538UxaLZtYVy","output/thumbnails/advanced-sidebar-nav.jpg","Copied component [paste]"
"Fluid Cursor · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/aether-fluid-cursor/","https://framer.com/m/DualLayerLiquidCursor-CVtVeM.js@zQz1pPD7mYPPBX8AHZ6V","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/rCb7R1Avei3TG8wi2EHb/aether-fluid-cursor-6KGZnfDcAQFxIYVAFUwU9hNGBm8sqr","output/thumbnails/aether-fluid-cursor.png","Copied component [paste]"
"Project Calculator · Free Forms Component","Categories","https://www.framer.com/community/marketplace/components/aetherestimateengine/","https://framer.com/m/AetherEstimateEngine-8P7a1W.js@CtmZ5nYbpobxPKaJLsrq","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Wlijm0KbcNWL6Q1BNF1a/aetherestimateengine-Ue02yjW7B6KaNz7dg5EFMnanFlnBO8","output/thumbnails/aetherestimateengine.png","Copied component [paste]"
"AI Chat Prompt · AI chat UIs: prompt to response","Categories","https://www.framer.com/community/marketplace/components/ai-chat-prompt/","https://framer.com/m/Codigo-QBJc1I.js@9X2QwXUEYtMMEo1nSBxd","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/f9e9de99-7497-4b3f-b281-159bcc05f01b/ju796b4e","output/thumbnails/ai-chat-prompt.png","Copied component [paste]"
"AI Text Shimmer · Free!","Categories","https://www.framer.com/community/marketplace/components/ai-text-shimmer/","https://framer.com/m/TextShimmer-XJkVOF.js@hSM8feNugEraf4RYHvj8","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/NQ1HMnEDoikJnWQj0AJI/ai-text-shimmer-egoOT2CQZBuhbsrMjGaRAlg6b9wW4e","output/thumbnails/ai-text-shimmer.jpg","Copied component [paste]"
"AI Token Price Card · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/ai-token-price-card/","https://framer.com/m/AI-Token-Price-Card-msi5kj.js@FaDowCSsKR4YlIPviF4Z","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/lu0INj3ed4ReSomxbMRM/ai-token-price-card-bMtL0n1wyI4Xi11CE9lWtX4Y9MMD4s","output/thumbnails/ai-token-price-card.png","Copied component [paste]"
"AIConversationChat · Premium AI chat showcase component","Categories","https://www.framer.com/community/marketplace/components/aiconversationchat/","https://framer.com/m/AIConversationShowcase-1-tpZajo.js@ImZMc8Jj4YLDcWePaprs","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/26tZqVEivwQAVEbqmXpK/aiconversationchat-vw79iqOyXtzMm1nm18pj1yJXggFRfM","output/thumbnails/aiconversationchat.png","Copied component [paste]"
"Air Pod Case · 3D AirPods Case","Categories","https://www.framer.com/community/marketplace/components/air-pod-case/","https://framer.com/m/Air-pod-case-PhZKVh.js@Vsf32TG73dxNYgPHa3Ad","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/f1YaLIPtt3DxBHBgIDyW/air-pod-case-s7eglm3RIgS00LNi0th1kOMXXabIgE","output/thumbnails/air-pod-case.png","Copied component [paste]"
"AK FAQ · AbuKotsh","Categories","https://www.framer.com/community/marketplace/components/ak-faq/","https://framer.com/m/AKFaq-MvNyYi.js@OGVxnelQ98kGOI4B71j3","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/tGzAzUGIpk3dOwiEAbOd/ak-accordion-AQ0b7jVmyJbYsALM5jbbnJic7BbfTb","output/thumbnails/ak-faq.png","Copied component [paste]"
"AK Nav Menu Box · AbuKotsh","Categories","https://www.framer.com/community/marketplace/components/ak-nav-menu-box/","https://framer.com/m/AKNavMenuBox-JDMbZB.js@E1X4g66eNd2e8JUIXCZ1","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/dscqd4SEqZYgpstN8CmE/ak-nav-menu-box-FYabl0ZCYwqPlOml3eijytwoETGvSV","output/thumbnails/ak-nav-menu-box.png","Copied component [paste]"
"AK Preloader · AbuKotsh","Categories","https://www.framer.com/community/marketplace/components/ak-preloader/","https://framer.com/m/AKPreloader-F5rCn2.js@vUr03sqNznisBYcDQUmD","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Z31lpz4rECRJUsqEls1Q/ak-preloader-mF7U67sV29hO95crLD1Bp3vs9tTm0u","output/thumbnails/ak-preloader.webp","Copied component [paste]"
"AK Services Section · AbuKotsh","Categories","https://www.framer.com/community/marketplace/components/ak-services-section/","https://framer.com/m/AKservices-oJwgp8.js@OgfGj2oSGClhGS20N5z1","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/JzTByTD0iVliAUR1GvuU/ak-services-section-Ala9zNN5cURYvC6EpTcmDhhCzD0zig","output/thumbnails/ak-services-section.webp","Copied component [paste]"
"Ambient audio toggle · Background music player","Categories","https://www.framer.com/community/marketplace/components/ambient-audio-toggle/","https://framer.com/m/AudioWave-oq5Oby.js@7I1TsLkxM1lnjKBSDpg5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/LDFaLwCz0HzjDEWgilMP/ambient-audio-toggle-S1RH4my2TUcZ7Fs2Zu7s2ampdBoOoO","output/thumbnails/ambient-audio-toggle.png","Copied component [paste]"
"Ambient Background · Motion-driven Ambient Background","Categories","https://www.framer.com/community/marketplace/components/ambient-background/","https://framer.com/m/Ambient-Background-VzUF.js@PZ8HSlw6f90FHl45XCV4","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/UPpeD8bT6NCmhv3UqiH7/ambient-background-TEwLTRmzFDFvbhVI9ZKVJwKgrR45pI","output/thumbnails/ambient-background.png","Copied component [paste]"
"Ambient Video Player · Free Embeds Component","Categories","https://www.framer.com/community/marketplace/components/ambient-video-player/","https://framer.com/m/AmbientVideo-SZnd.js@OJhlrtu9JpdUpGnJg57v","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/QMKJ7xRUZ5jtycBY1P7r/ambient-video-player-YalQsj0KslOB9IFYq9JIfaZstI4sv2","output/thumbnails/ambient-video-player.jpg","Copied component [paste]"
"AmbientFX · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/ambientfx/","https://framer.com/m/AmbientFX-6b6Prc.js@syoMdBonoouxn8BGSne6","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/uadkIOI0YFJ1UMwNiWf7/ambientfx-WHqpASNebfWPvGPhtLi8GLacV8zb3K","output/thumbnails/ambientfx.png","Copied component [paste]"
"AmbiLight Video · Ambient glow effect for any video.","Categories","https://www.framer.com/community/marketplace/components/ambilight-video/","https://framer.com/m/AmbiLight-XsVc.js@SII6V3mGopJR31UTu1Ax","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/viUTP5IrwXoQHF5c1uAa/ambilight-video-KEEC6CWyEWYmvLelNINcZ5mnLpDNI5","output/thumbnails/ambilight-video.png","Copied component [paste]"
"Analog Clock · Fully customizable analog clocks","Categories","https://www.framer.com/community/marketplace/components/analog-clock/","https://framer.com/m/Analog-Clock-cQi2.js@EDoXCPjfVoROe4qXsYtI","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/AdLIvg24PcQ1IXYNpmup/analog-clock-Ob6GuqS6gE9eHJ5RXqSpp0hsGCaikP","output/thumbnails/analog-clock.png","Copied component [paste]"
"AnalogClockpro · Time Meets Interactive Motion","Categories","https://www.framer.com/community/marketplace/components/analogclockpro/","https://framer.com/m/AnalogClockpro-eWpy1q.js@PftmfmpPXHOcuuAYleBw","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/hEQZ3jsyRdLQm83lpXWH/analogclockpro-jHiUo3yFNNSQDWox584Q1ZmNUlPFIA","output/thumbnails/analogclockpro.png","Copied component [paste]"
"Analytics · Dashboard component pack","Categories","https://www.framer.com/community/marketplace/components/analyticsdashboard/","https://framer.com/m/AnalyticsDashboard-guaC.js@uihs9LcI97HTYNk2oyqw","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/EZzXyy1K2rHLNSs3ZRlQ/analyticsdashboard-B9fb4reQGHyRHlbqqjTOuMru2D5all","output/thumbnails/analyticsdashboard.jpg","Copied component [paste]"
"Animated 404 · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/animated-404/","https://framer.com/m/Animated-404-2CEu.js@xJhLMq1DszWUuo5hxelz","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Qa9aDZhYOX9cPv7XQf74/animated-404-HQ3YaI6iMhEDeisoswVBYcNr7ggnxA","output/thumbnails/animated-404.png","Copied component [paste]"
"Animated Accordion · Spine-timeline with morphing grid","Categories","https://www.framer.com/community/marketplace/components/animated-accordion/","https://framer.com/m/AnimatedAccordion-yn5pTV.js@SSKBON4cpOaAJQbn2HLl","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/fu4f8xuC044hm6zhvN48/animated-accordion-Ch3PySGWblDq3oKJykymlyeJ9uy1a8","output/thumbnails/animated-accordion.png","Copied component [paste]"
"Animated Arc Gallery · Free Carousels Component","Categories","https://www.framer.com/community/marketplace/components/animated-arc-gallery/","https://framer.com/m/AnimatedArcGallery-w3Oz.js@dnx2ZxUt6P3akGwWrpRI","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/tSyJEzSqnw0cQhLQBHlo/animated-arc-gallery-5YpO6AIdOrdYl7uCEgpXt0CUehusXg","output/thumbnails/animated-arc-gallery.png","Copied component [paste]"
"Animated Backgrounds · With 5 different styles","Categories","https://www.framer.com/community/marketplace/components/animated-backgrounds/","https://framer.com/m/Aura-Background-MVNtnx.js@lROXyrZyk65UHFndcm6x","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/0tFAxkgPcdiXiubWJVOJ/animated-backgrounds-uxIkMJ3zVWDY6m80uzMkFEpS1j1suJ","output/thumbnails/animated-backgrounds.png","Copied component [paste]"
"Animated Bar Clock · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/animated-bar-clock/","https://framer.com/m/AnimatedClock-rcG9.js@1pHYzgXl8SdQu28QnhC2","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/YgRkyzaTYJNRUr8T7ziD/animated-bar-clock-pQKs6lTZqP30fqK7UngIb2sdqkEMeL","output/thumbnails/animated-bar-clock.png","Copied component [paste]"
"Animated Buttons · Animated Buttons","Categories","https://www.framer.com/community/marketplace/components/animated-buttons/","https://framer.com/m/Butten-TFeqg7.js@CVwpmsVsjJ4exnRqFFoZ","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/1bc36088-dd31-4de9-8161-a2d492dd3650/taq6h1d2","output/thumbnails/animated-buttons.jpg","Copied component [paste]"
"Animated Card · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/animated-card/","https://framer.com/m/Interactive-Card-hQeX72.js@f2An1JoOLWLAPMfRSqRk","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/z1kRhJFkcZqSvOsdcEXQ/animated-card-OCkn6DSdqWWSMbDm4lNoDtnPVOvYvF","output/thumbnails/animated-card.png","Copied component [paste]"
"Animated Checkbox UI · Animated checkbox with focus rings","Categories","https://www.framer.com/community/marketplace/components/animated-checkbox-ui/","https://framer.com/m/AnimatedCheckboxUI-ERw14q.js@qTHXTDxI47QEWKseQr1L","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/bcb94bf9-7aa9-40d7-b681-19421ce62bd3/xsd1aje9","output/thumbnails/animated-checkbox-ui.jpg","Copied component [paste]"
"Animated Colour Typo · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/animated-colour-typo/","https://framer.com/m/Animated-Colour-Typo-Componente-x8O6b6.js@xMULATItEvSIX5nqjEyR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Nhz6k1QdN2HoeBHdJwzM/animated-colour-typo-RTZyjVuf58QWYsdsmOGMSLG3rXK69E","output/thumbnails/animated-colour-typo.jpg","Copied component [paste]"
"Animated Corners Btn · Animated Borders Button","Categories","https://www.framer.com/community/marketplace/components/animated-corners-btn/","https://framer.com/m/Corner-Btn-498v.js@aTQajeqZHz3Q521gDqLa","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/TybxDTxpi5d6kD2rOUeo/animated-corners-btn-wEwahcrwD3TMunGdJF6wqaetnHphhB","output/thumbnails/animated-corners-btn.png","Copied component [paste]"
"Animated Counter Up · Animated metric counter for Framer","Categories","https://www.framer.com/community/marketplace/components/animated-counter-up/","https://framer.com/m/AnimatedNumbers-eAQpZQ.js@4FbnqsQhKPdoBHdmsBkg","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Y18qDMDri12E1QsssWZ5/animated-counter-up-rT8ovgavEjTYKGrV26TI7FVCmQTq4L","output/thumbnails/animated-counter-up.png","Copied component [paste]"
"Delete button · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/animated-delete/","https://framer.com/m/Delete-Interaction-DKI2.js@95LQi1gXQgCMfUQqudYR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/V6wkEW3Vhc6DzVD1NAMs/animated-delete-cc95PoLWBqjPNNhJE41ZESZtJqgKpO","output/thumbnails/animated-delete.png","Copied component [paste]"
"Animated Flow Paths · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/animated-flow-paths/","https://framer.com/m/Animated-Flow-Paths-0GK1.js@ul9qXjtHnW5FP14TAXJd","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/KQ8wjDxA9QsyJdDj1kYc/animated-flow-paths-04MOKb3CvMZVaWNQ8IWLqpffXxuuBS","output/thumbnails/animated-flow-paths.png","Copied component [paste]"
"Animated Folder · Animated Folder Component","Categories","https://www.framer.com/community/marketplace/components/animated-folder/","https://framer.com/m/Folder-lyjm.js@nleCRKlNmVa0LGbVOjqP","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/VSwmNGryiUkqdc4O7Tga/animated-folder-46TcofwdgV3i4SVLJA6jRyNmDHomPS","output/thumbnails/animated-folder.png","Copied component [paste]"
"Animated Glow Shape · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/animated-glow-shape/","https://framer.com/m/AnimatedGlowShape-jXlKsW.js@wVwUrHPq8926Er9sMkja","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ndKNUAV9xatf9lyEoiju/animated-glow-shape-P82QOh1iOhBdhwFKX1GlAwxjnQodnU","output/thumbnails/animated-glow-shape.png","Copied component [paste]"
"Animated Gradient BG · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/animated-gradient-bg/","https://framer.com/m/Gradient-Animation-tqst.js@tIfezCwTxotjChoh2ZBd","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/kiprxUqhjWAdXXq1hZsS/animated-gradient-bg-4NJcqNtz53KJJmQrn3kWHjHRLpWBx1","output/thumbnails/animated-gradient-bg.png","Copied component [paste]"
"Animated Gradient · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/animated-gradient/","https://framer.com/m/AnimatedLiquidBackground-Prod-vIhm.js@ghH1aHLmGZ0iE7qXDFVk","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/xx99X8dO7V1Egbc8GwnH/animated-gradient-PvBoUC65Ayl1gvq0W3mPqzBoZcR9IG","output/thumbnails/animated-gradient.jpg","Copied component [paste]"
"Animated Grid · Living backgrounds, zero effort.","Categories","https://www.framer.com/community/marketplace/components/animated-grid/","https://framer.com/m/AnimatedGrid-qSs3.js@NY2cFwyGwTNe5h1i5SvX","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/EC69DhIEfQhhCRIbZrxK/animated-grid-uXkcsAXrNWBoUeyoTllgrtimORPCDt","output/thumbnails/animated-grid.jpg","Copied component [paste]"
"Animated Hover btn · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/animated-hover-btn/","https://framer.com/m/Animated-Button-Hover-xhTSjx.js@eM4VcAvRGMIX7wUfXRvF","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Y3aUXc8LgDzTCOlUUMQz/animated-button-001-tS9zZe9I3QN2PabAfcQxawS1IAYGHk","output/thumbnails/animated-hover-btn.png","Copied component [paste]"
"Animated Line · simple line divider","Categories","https://www.framer.com/community/marketplace/components/animated-line/","https://framer.com/m/AnimatedLine-cZFB.js@ZpuiQwlB8egaUjxtL29y","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/TmqLrHYhiuSJ2nGok8tJ/animated-line-bTakxY0tzlUFTA4W4RYi8ara0hi3VJ","output/thumbnails/animated-line.png","Copied component [paste]"
"Animated Loader Pro · Animated Loading Spinner Component","Categories","https://www.framer.com/community/marketplace/components/animated-loader-pro/","https://framer.com/m/AnimatedLoaderPro-roayYi.js@6a7M8cVMlvxiwXXXF4UV","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/bcb94bf9-7aa9-40d7-b681-19421ce62bd3/ppeefrtx","output/thumbnails/animated-loader-pro.jpg","Copied component [paste]"
"Animated Mandala · Free Layout Component","Categories","https://www.framer.com/community/marketplace/components/animated-mandala/","https://framer.com/m/Mandalas-7x74.js@HsArksak2iCc7q8NPN9g","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/eSHLPde9ce1xTyH2OC1r/animated-mandala-WFnkyAb8bIUGNOAe3mqMhVYWif8fTx","output/thumbnails/animated-mandala.png","Copied component [paste]"
"Animated MasonryGrid · Free Layout Component","Categories","https://www.framer.com/community/marketplace/components/animated-masonrygrid/","https://framer.com/m/AnimatedMasonryGrid-t4Kj.js@ttPZ3txEQy4UhQibRE1D","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/uzTIMEyItjGBzJGlZdd5/animated-masonrygrid-wXQS7KMmrjgJJQBekYsJG4bijrjlpS","output/thumbnails/animated-masonrygrid.png","Copied component [paste]"
"Animated Noise · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/animated-noise/","https://framer.com/m/NoiseEffect-83pL.js@fYUMSwP5IXMpjp15ZiC8","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/6kJPGPNPoEd5UXOJ128b/animated-noise-n8ymSVvWAl7vWvpJScTEuD3MSQGhzH","output/thumbnails/animated-noise.png","Copied component [paste]"
"Animated preload · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/animated-preload/","https://framer.com/m/ScreenPreloader-Daifr7.js@M2eXH7iEOSHUiK1WizyR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/64oES5c24P4E33d27rlI/animated-preload-3gnsFl0GzceMsrj4KcJFNnaT6QWLlh","output/thumbnails/animated-preload.png","Copied component [paste]"
"Animated Showcase · A futuristic Framer agency experie","Categories","https://www.framer.com/community/marketplace/components/animated-showcase/","https://framer.com/m/MarketplaceNeonLogo-01JjCG.js@ugbYQBT9H50r2xn1xytY","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/ad83b401-256e-452b-8cbf-5a614f7f3b22/45hx90zp","output/thumbnails/animated-showcase.jpg","Copied component [paste]"
"Animated Skeleton · Free CMS Component","Categories","https://www.framer.com/community/marketplace/components/animated-skeleton/","https://framer.com/m/Skeleton-jXHRMW.js@mVl4kVRqHgIzY63eJT96","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/VjiFxIJfZqxmyRYOY5aD/animated-skeleton-wwdcICQ8bHaG1WqP0NcOcKd7l7K9h3","output/thumbnails/animated-skeleton.png","Copied component [paste]"
"Animated Stats Pro · Scroll-triggered stats","Categories","https://www.framer.com/community/marketplace/components/animated-stats-pro/","https://framer.com/m/AnimatedStatsPro-BctCvT.js@QAXPP93pk281zyy591Bi","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Ifwu6aV9KVvDbpUkCSxi/animated-stats-pro","output/thumbnails/animated-stats-pro.jpg","Copied component [paste]"
"Animated tabs · Animated tabs with text reveal","Categories","https://www.framer.com/community/marketplace/components/animated-tabs/","https://framer.com/m/AudienceTabs-DC52qI.js@bFiLgGqyBEq8OYf17NnH","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/0bf7ddfa-f9d9-495b-adfa-9474cb1d45c3/5ip0v5gp","output/thumbnails/animated-tabs.png","Copied component [paste]"
"Animated Text Reveal · Interactive reading experience","Categories","https://www.framer.com/community/marketplace/components/animated-text-reveal/","https://framer.com/m/Scroll-reveal-1-1-a79i.js@WIuZdq66zHREPFyhtccI","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/5AxMEugeUkCUuqLmNLEF/animated-text-reveal-ms3rp7zhT1g9hdV9EtemxydgEyx6Tp","output/thumbnails/animated-text-reveal.png","Copied component [paste]"
"Animated Wavy Text · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/animated-wavy-text/","https://framer.com/m/wavetext-QXuJ.js@Zbb1IZe3Mn8JyD5m5rup","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/e5J3BSJo8r5CMVap4x3P/wave-text-animation-JiPoS0iBs5nk6ySVTZGkIWYggFSMxt","output/thumbnails/animated-wavy-text.jpg","Copied component [paste]"
